id,value
6184y,0.16557146256674588
6185x,-0.30530130694639279
6185y,-0.5994967234623978
6186x,-0.19288692312604275
6186y,0.08945198127460835
6187x,-0.19288692312604275
6187y,0.08945198127460835
6188x,-0.30530130694639279
6188y,-0.5994967234623978
6189x,-0.30530130694639279
6189y,-0.5994967234623978
6190x,-0.040586169414456169
6190y,-0.081731920627446802
6191x,-0.040586169414456169
6191y,-0.081731920627446802
6192x,-0.30530130694639279
6192y,-0.5994967234623978
6193x,-0.040586169414456169
6193y,-0.081731920627446802
6194x,-0.30530130694639279
6194y,-0.5994967234623978
6195x,-0.30530130694639279
6195y,-0.5994967234623978
6196x,-0.058819119748398263
6196y,-0.48984229230556731
6197x,0.017733565619257624
6197y,-0.29178809186018945
6198x,-0.30530130694639279
6198y,-0.5994967234623978
6199x,-0.058819119748398263
6199y,-0.48984229230556731
6200x,-0.3985821325702632
6200y,0.16557146256674588
6201x,-0.30530130694639279
6201y,-0.5994967234623978
6202x,-0.058819119748398263
6202y,-0.48984229230556731
6203x,-0.30530130694639279
6203y,-0.5994967234623978
6204x,-0.30530130694639279
6204y,-0.5994967234623978
6205x,-0.30530130694639279
6205y,-0.5994967234623978
6206x,-0.30530130694639279
6206y,-0.5994967234623978
6207x,-0.040586169414456169
6207y,-0.081731920627446802
6208x,-0.3985821325702632
6208y,0.16557146256674588
6209x,-0.3985821325702632
6209y,0.16557146256674588
6210x,0.017733565619257624
6210y,-0.29178809186018945
6211x,-0.058819119748398263
6211y,-0.48984229230556731
6212x,-0.058819119748398263
6212y,-0.48984229230556731
6213x,-0.3985821325702632
6213y,0.16557146256674588
6214x,-0.058819119748398263
6214y,-0.48984229230556731
6215x,0.017733565619257624
6215y,-0.29178809186018945
6216x,-0.058819119748398263
6216y,-0.48984229230556731
6217x,0.017733565619257624
6217y,-0.29178809186018945
6218x,-0.30530130694639279
6218y,-0.5994967234623978
6219x,-0.058819119748398263
6219y,-0.48984229230556731
6220x,-0.3985821325702632
6220y,0.16557146256674588
6221x,-0.19288692312604275
6221y,0.08945198127460835
6222x,-0.19288692312604275
6222y,0.08945198127460835
6223x,-0.19288692312604275
6223y,0.08945198127460835
6224x,-0.19288692312604275
6224y,0.08945198127460835
6225x,0.017733565619257624
6225y,-0.29178809186018945
6226x,-0.19288692312604275
6226y,0.08945198127460835
6227x,-0.3985821325702632
6227y,0.16557146256674588
6228x,-0.30530130694639279
6228y,-0.5994967234623978
6229x,-0.19288692312604275
6229y,0.08945198127460835
6230x,0.017733565619257624
6230y,-0.29178809186018945
6231x,-0.040586169414456169
6231y,-0.081731920627446802
6232x,-0.3985821325702632
6232y,0.16557146256674588
6233x,-0.30530130694639279
6233y,-0.5994967234623978
6234x,0.017733565619257624
6234y,-0.29178809186018945
6235x,-0.30530130694639279
6235y,-0.5994967234623978
6236x,-0.30530130694639279
6236y,-0.5994967234623978
6237x,-0.30530130694639279
6237y,-0.5994967234623978
6238x,-0.3985821325702632
6238y,0.16557146256674588
6239x,0.017733565619257624
6239y,-0.29178809186018945
6240x,-0.058819119748398263
6240y,-0.48984229230556731
6241x,-0.30530130694639279
6241y,-0.5994967234623978
6242x,-0.3985821325702632
6242y,0.16557146256674588
6243x,-0.058819119748398263
6243y,-0.48984229230556731
6244x,-0.040586169414456169
6244y,-0.081731920627446802
6245x,-0.058819119748398263
6245y,-0.48984229230556731
6246x,-0.30530130694639279
6246y,-0.5994967234623978
6247x,-0.19288692312604275
6247y,0.08945198127460835
6248x,-0.30530130694639279
6248y,-0.5994967234623978
6249x,-0.3985821325702632
6249y,0.16557146256674588
6250x,-0.3985821325702632
6250y,0.16557146256674588
6251x,-0.3985821325702632
6251y,0.16557146256674588
6252x,-0.3985821325702632
6252y,0.16557146256674588
6253x,-0.19288692312604275
6253y,0.08945198127460835
6254x,-0.30530130694639279
6254y,-0.5994967234623978
6255x,-0.040586169414456169
6255y,-0.081731920627446802
6256x,-0.30530130694639279
6256y,-0.5994967234623978
6257x,0.017733565619257624
6257y,-0.29178809186018945
6258x,-0.19288692312604275
6258y,0.08945198127460835
6259x,-0.040586169414456169
6259y,-0.081731920627446802
6260x,-0.3985821325702632
6260y,0.16557146256674588
6261x,-0.30530130694639279
6261y,-0.5994967234623978
6262x,-0.040586169414456169
6262y,-0.081731920627446802
6263x,0.017733565619257624
6263y,-0.29178809186018945
6264x,-0.19288692312604275
6264y,0.08945198127460835
6265x,-0.30530130694639279
6265y,-0.5994967234623978
6266x,-0.30530130694639279
6266y,-0.5994967234623978
6267x,-0.30530130694639279
6267y,-0.5994967234623978
6268x,-0.30530130694639279
6268y,-0.5994967234623978
6269x,-0.30530130694639279
6269y,-0.5994967234623978
6270x,-0.30530130694639279
6270y,-0.5994967234623978
6271x,-0.040586169414456169
6271y,-0.081731920627446802
6272x,-0.040586169414456169
6272y,-0.081731920627446802
6273x,-0.058819119748398263
6273y,-0.48984229230556731
6274x,-0.19288692312604275
6274y,0.08945198127460835
6275x,-0.19288692312604275
6275y,0.08945198127460835
6276x,-0.19288692312604275
6276y,0.08945198127460835
6277x,0.017733565619257624
6277y,-0.29178809186018945
6278x,-0.30530130694639279
6278y,-0.5994967234623978
6279x,-0.30530130694639279
6279y,-0.5994967234623978
6280x,-0.040586169414456169
6280y,-0.081731920627446802
6281x,-0.30530130694639279
6281y,-0.5994967234623978
6282x,-0.30530130694639279
6282y,-0.5994967234623978
6283x,-0.058819119748398263
6283y,-0.48984229230556731
6284x,-0.058819119748398263
6284y,-0.48984229230556731
6285x,-0.19288692312604275
6285y,0.08945198127460835
6286x,-0.3985821325702632
6286y,0.16557146256674588
6287x,-0.30530130694639279
6287y,-0.5994967234623978
6288x,-0.30530130694639279
6288y,-0.5994967234623978
6289x,-0.30530130694639279
6289y,-0.5994967234623978
6290x,-0.3985821325702632
6290y,0.16557146256674588
6291x,-0.30530130694639279
6291y,-0.5994967234623978
6292x,-0.3985821325702632
6292y,0.16557146256674588
6293x,-0.040586169414456169
6293y,-0.081731920627446802
6294x,-0.3985821325702632
6294y,0.16557146256674588
6295x,-0.040586169414456169
6295y,-0.081731920627446802
6296x,-0.19288692312604275
6296y,0.08945198127460835
6297x,-0.058819119748398263
6297y,-0.48984229230556731
6298x,-0.058819119748398263
6298y,-0.48984229230556731
6299x,-0.30530130694639279
6299y,-0.5994967234623978
6300x,-0.3985821325702632
6300y,0.16557146256674588
6301x,-0.058819119748398263
6301y,-0.48984229230556731
6302x,0.017733565619257624
6302y,-0.29178809186018945
6303x,0.017733565619257624
6303y,-0.29178809186018945
6304x,-0.19288692312604275
6304y,0.08945198127460835
6305x,-0.3985821325702632
6305y,0.16557146256674588
6306x,-0.058819119748398263
6306y,-0.48984229230556731
6307x,-0.30530130694639279
6307y,-0.5994967234623978
6308x,-0.3985821325702632
6308y,0.16557146256674588
6309x,-0.3985821325702632
6309y,0.16557146256674588
6310x,0.017733565619257624
6310y,-0.29178809186018945
6311x,-0.30530130694639279
6311y,-0.5994967234623978
6312x,-0.3985821325702632
6312y,0.16557146256674588
6313x,-0.30530130694639279
6313y,-0.5994967234623978
6314x,-0.058819119748398263
6314y,-0.48984229230556731
6315x,-0.058819119748398263
6315y,-0.48984229230556731
6316x,-0.30530130694639279
6316y,-0.5994967234623978
6317x,-0.30530130694639279
6317y,-0.5994967234623978
6318x,-0.30530130694639279
6318y,-0.5994967234623978
6319x,-0.040586169414456169
6319y,-0.081731920627446802
6320x,-0.19288692312604275
6320y,0.08945198127460835
6321x,-0.30530130694639279
6321y,-0.5994967234623978
6322x,-0.3985821325702632
6322y,0.16557146256674588
6323x,-0.3985821325702632
6323y,0.16557146256674588
6324x,-0.30530130694639279
6324y,-0.5994967234623978
6325x,-0.30530130694639279
6325y,-0.5994967234623978
6326x,-0.040586169414456169
6326y,-0.081731920627446802
6327x,-0.30530130694639279
6327y,-0.5994967234623978
6328x,-0.30530130694639279
6328y,-0.5994967234623978
6329x,-0.30530130694639279
6329y,-0.5994967234623978
6330x,0.017733565619257624
6330y,-0.29178809186018945
6331x,-0.058819119748398263
6331y,-0.48984229230556731
6332x,-0.058819119748398263
6332y,-0.48984229230556731
6333x,-0.19288692312604275
6333y,0.08945198127460835
6334x,-0.30530130694639279
6334y,-0.5994967234623978
6335x,-0.30530130694639279
6335y,-0.5994967234623978
6336x,0.017733565619257624
6336y,-0.29178809186018945
6337x,-0.30530130694639279
6337y,-0.5994967234623978
6338x,-0.19288692312604275
6338y,0.08945198127460835
6339x,-0.19288692312604275
6339y,0.08945198127460835
6340x,-0.30530130694639279
6340y,-0.5994967234623978
6341x,-0.30530130694639279
6341y,-0.5994967234623978
6342x,-0.040586169414456169
6342y,-0.081731920627446802
6343x,-0.19288692312604275
6343y,0.08945198127460835
6344x,-0.19288692312604275
6344y,0.08945198127460835
6345x,-0.30530130694639279
6345y,-0.5994967234623978
6346x,-0.30530130694639279
6346y,-0.5994967234623978
6347x,-0.30530130694639279
6347y,-0.5994967234623978
6348x,-0.058819119748398263
6348y,-0.48984229230556731
6349x,-0.058819119748398263
6349y,-0.48984229230556731
6350x,-0.058819119748398263
6350y,-0.48984229230556731
6351x,-0.19288692312604275
6351y,0.08945198127460835
6352x,-0.3985821325702632
6352y,0.16557146256674588
6353x,-0.30530130694639279
6353y,-0.5994967234623978
6354x,0.017733565619257624
6354y,-0.29178809186018945
6355x,-0.3985821325702632
6355y,0.16557146256674588
6356x,-0.19288692312604275
6356y,0.08945198127460835
6357x,-0.30530130694639279
6357y,-0.5994967234623978
6358x,-0.30530130694639279
6358y,-0.5994967234623978
6359x,-0.3985821325702632
6359y,0.16557146256674588
6360x,-0.30530130694639279
6360y,-0.5994967234623978
6361x,-0.19288692312604275
6361y,0.08945198127460835
6362x,-0.3985821325702632
6362y,0.16557146256674588
6363x,-0.3985821325702632
6363y,0.16557146256674588
6364x,-0.19288692312604275
6364y,0.08945198127460835
6365x,-0.30530130694639279
6365y,-0.5994967234623978
6366x,0.017733565619257624
6366y,-0.29178809186018945
6367x,0.017733565619257624
6367y,-0.29178809186018945
6368x,-0.040586169414456169
6368y,-0.081731920627446802
6369x,-0.19288692312604275
6369y,0.08945198127460835
6370x,-0.3985821325702632
6370y,0.16557146256674588
6371x,-0.040586169414456169
6371y,-0.081731920627446802
6372x,0.017733565619257624
6372y,-0.29178809186018945
6373x,-0.040586169414456169
6373y,-0.081731920627446802
6374x,-0.3985821325702632
6374y,0.16557146256674588
6375x,-0.19288692312604275
6375y,0.08945198127460835
6376x,-0.3985821325702632
6376y,0.16557146256674588
6377x,-0.30530130694639279
6377y,-0.5994967234623978
6378x,-0.30530130694639279
6378y,-0.5994967234623978
6379x,-0.3985821325702632
6379y,0.16557146256674588
6380x,-0.30530130694639279
6380y,-0.5994967234623978
6381x,-0.19288692312604275
6381y,0.08945198127460835
6382x,-0.040586169414456169
6382y,-0.081731920627446802
6383x,-0.19288692312604275
6383y,0.08945198127460835
6384x,-0.040586169414456169
6384y,-0.081731920627446802
6385x,-0.30530130694639279
6385y,-0.5994967234623978
6386x,-0.058819119748398263
6386y,-0.48984229230556731
6387x,-0.30530130694639279
6387y,-0.5994967234623978
6388x,-0.30530130694639279
6388y,-0.5994967234623978
6389x,-0.3985821325702632
6389y,0.16557146256674588
6390x,0.017733565619257624
6390y,-0.29178809186018945
6391x,-0.058819119748398263
6391y,-0.48984229230556731
6392x,-0.30530130694639279
6392y,-0.5994967234623978
6393x,-0.30530130694639279
6393y,-0.5994967234623978
6394x,-0.040586169414456169
6394y,-0.081731920627446802
6395x,-0.3985821325702632
6395y,0.16557146256674588
6396x,-0.30530130694639279
6396y,-0.5994967234623978
6397x,-0.30530130694639279
6397y,-0.5994967234623978
6398x,-0.19288692312604275
6398y,0.08945198127460835
6399x,-0.058819119748398263
6399y,-0.48984229230556731
6400x,-0.3985821325702632
6400y,0.16557146256674588
6401x,-0.30530130694639279
6401y,-0.5994967234623978
6402x,0.017733565619257624
6402y,-0.29178809186018945
6403x,-0.3985821325702632
6403y,0.16557146256674588
6404x,-0.3985821325702632
6404y,0.16557146256674588
6405x,0.017733565619257624
6405y,-0.29178809186018945
6406x,-0.040586169414456169
6406y,-0.081731920627446802
6407x,-0.040586169414456169
6407y,-0.081731920627446802
6408x,-0.19288692312604275
6408y,0.08945198127460835
6409x,-0.30530130694639279
6409y,-0.5994967234623978
6410x,-0.3985821325702632
6410y,0.16557146256674588
6411x,-0.19288692312604275
6411y,0.08945198127460835
6412x,-0.30530130694639279
6412y,-0.5994967234623978
6413x,-0.058819119748398263
6413y,-0.48984229230556731
6414x,-0.30530130694639279
6414y,-0.5994967234623978
6415x,-0.3985821325702632
6415y,0.16557146256674588
6416x,-0.058819119748398263
6416y,-0.48984229230556731
6417x,-0.040586169414456169
6417y,-0.081731920627446802
6418x,-0.19288692312604275
6418y,0.08945198127460835
6419x,-0.058819119748398263
6419y,-0.48984229230556731
6420x,-0.30530130694639279
6420y,-0.5994967234623978
6421x,-0.30530130694639279
6421y,-0.5994967234623978
6422x,-0.30530130694639279
6422y,-0.5994967234623978
6423x,-0.3985821325702632
6423y,0.16557146256674588
6424x,-0.3985821325702632
6424y,0.16557146256674588
6425x,-0.30530130694639279
6425y,-0.5994967234623978
6426x,-0.30530130694639279
6426y,-0.5994967234623978
6427x,-0.3985821325702632
6427y,0.16557146256674588
6428x,0.017733565619257624
6428y,-0.29178809186018945
6429x,-0.30530130694639279
6429y,-0.5994967234623978
6430x,-0.3985821325702632
6430y,0.16557146256674588
6431x,-0.040586169414456169
6431y,-0.081731920627446802
6432x,-0.3985821325702632
6432y,0.16557146256674588
6433x,-0.30530130694639279
6433y,-0.5994967234623978
6434x,-0.30530130694639279
6434y,-0.5994967234623978
6435x,-0.19288692312604275
6435y,0.08945198127460835
6436x,-0.3985821325702632
6436y,0.16557146256674588
6437x,-0.3985821325702632
6437y,0.16557146256674588
6438x,-0.30530130694639279
6438y,-0.5994967234623978
6439x,-0.058819119748398263
6439y,-0.48984229230556731
6440x,-0.3985821325702632
6440y,0.16557146256674588
6441x,-0.3985821325702632
6441y,0.16557146256674588
6442x,-0.3985821325702632
6442y,0.16557146256674588
6443x,-0.058819119748398263
6443y,-0.48984229230556731
6444x,-0.19288692312604275
6444y,0.08945198127460835
6445x,0.017733565619257624
6445y,-0.29178809186018945
6446x,0.017733565619257624
6446y,-0.29178809186018945
6447x,-0.30530130694639279
6447y,-0.5994967234623978
6448x,-0.058819119748398263
6448y,-0.48984229230556731
6449x,0.017733565619257624
6449y,-0.29178809186018945
6450x,-0.040586169414456169
6450y,-0.081731920627446802
6451x,0.017733565619257624
6451y,-0.29178809186018945
6452x,-0.30530130694639279
6452y,-0.5994967234623978
6453x,-0.058819119748398263
6453y,-0.48984229230556731
6454x,-0.3985821325702632
6454y,0.16557146256674588
6455x,-0.19288692312604275
6455y,0.08945198127460835
6456x,-0.058819119748398263
6456y,-0.48984229230556731
6457x,-0.30530130694639279
6457y,-0.5994967234623978
6458x,0.017733565619257624
6458y,-0.29178809186018945
6459x,-0.30530130694639279
6459y,-0.5994967234623978
6460x,-0.3985821325702632
6460y,0.16557146256674588
6461x,-0.30530130694639279
6461y,-0.5994967234623978
6462x,0.017733565619257624
6462y,-0.29178809186018945
6463x,-0.058819119748398263
6463y,-0.48984229230556731
6464x,-0.3985821325702632
6464y,0.16557146256674588
6465x,-0.058819119748398263
6465y,-0.48984229230556731
6466x,-0.19288692312604275
6466y,0.08945198127460835
6467x,-0.30530130694639279
6467y,-0.5994967234623978
6468x,-0.30530130694639279
6468y,-0.5994967234623978
6469x,-0.30530130694639279
6469y,-0.5994967234623978
6470x,-0.040586169414456169
6470y,-0.081731920627446802
6471x,-0.30530130694639279
6471y,-0.5994967234623978
6472x,-0.19288692312604275
6472y,0.08945198127460835
6473x,-0.040586169414456169
6473y,-0.081731920627446802
6474x,-0.30530130694639279
6474y,-0.5994967234623978
6475x,-0.3985821325702632
6475y,0.16557146256674588
6476x,-0.30530130694639279
6476y,-0.5994967234623978
6477x,-0.19288692312604275
6477y,0.08945198127460835
6478x,0.017733565619257624
6478y,-0.29178809186018945
6479x,-0.30530130694639279
6479y,-0.5994967234623978
6480x,-0.040586169414456169
6480y,-0.081731920627446802
6481x,-0.30530130694639279
6481y,-0.5994967234623978
6482x,-0.040586169414456169
6482y,-0.081731920627446802
6483x,-0.30530130694639279
6483y,-0.5994967234623978
6484x,0.017733565619257624
6484y,-0.29178809186018945
6485x,-0.040586169414456169
6485y,-0.081731920627446802
6486x,-0.19288692312604275
6486y,0.08945198127460835
6487x,-0.30530130694639279
6487y,-0.5994967234623978
6488x,-0.058819119748398263
6488y,-0.48984229230556731
6489x,-0.040586169414456169
6489y,-0.081731920627446802
6490x,-0.058819119748398263
6490y,-0.48984229230556731
6491x,-0.040586169414456169
6491y,-0.081731920627446802
6492x,-0.040586169414456169
6492y,-0.081731920627446802
6493x,-0.040586169414456169
6493y,-0.081731920627446802
6494x,-0.30530130694639279
6494y,-0.5994967234623978
6495x,-0.058819119748398263
6495y,-0.48984229230556731
6496x,-0.30530130694639279
6496y,-0.5994967234623978
6497x,-0.3985821325702632
6497y,0.16557146256674588
6498x,-0.30530130694639279
6498y,-0.5994967234623978
6499x,-0.040586169414456169
6499y,-0.081731920627446802
6500x,-0.30530130694639279
6500y,-0.5994967234623978
6501x,-0.3985821325702632
6501y,0.16557146256674588
6502x,-0.30530130694639279
6502y,-0.5994967234623978
6503x,-0.30530130694639279
6503y,-0.5994967234623978
6504x,-0.30530130694639279
6504y,-0.5994967234623978
6505x,-0.19288692312604275
6505y,0.08945198127460835
6506x,-0.30530130694639279
6506y,-0.5994967234623978
6507x,-0.3985821325702632
6507y,0.16557146256674588
