id,value
6167y,0.11512765789781876
6168x,-0.11051087434416898
6168y,-0.54439889615310388
6169x,-0.35951862182562655
6169y,-0.65035362445689704
6170x,-0.45913511251601713
6170y,0.11512765789781876
6171x,-0.45913511251601713
6171y,0.11512765789781876
6172x,-0.11051087434416898
6172y,-0.54439889615310388
6173x,-0.35951862182562655
6173y,-0.65035362445689704
6174x,-0.2615012671849346
6174y,0.053007947663424038
6175x,-0.45913511251601713
6175y,0.11512765789781876
6176x,-0.35951862182562655
6176y,-0.65035362445689704
6177x,-0.35951862182562655
6177y,-0.65035362445689704
6178x,-0.2615012671849346
6178y,0.053007947663424038
6179x,-0.35951862182562655
6179y,-0.65035362445689704
6180x,-0.2615012671849346
6180y,0.053007947663424038
6181x,-0.094090736216686455
6181y,-0.12637500994353232
6182x,-0.45913511251601713
6182y,0.11512765789781876
6183x,-0.35951862182562655
6183y,-0.65035362445689704
6184x,-0.45913511251601713
6184y,0.11512765789781876
6185x,-0.35951862182562655
6185y,-0.65035362445689704
6186x,-0.2615012671849346
6186y,0.053007947663424038
6187x,-0.2615012671849346
6187y,0.053007947663424038
6188x,-0.35951862182562655
6188y,-0.65035362445689704
6189x,-0.35951862182562655
6189y,-0.65035362445689704
6190x,-0.094090736216686455
6190y,-0.12637500994353232
6191x,-0.094090736216686455
6191y,-0.12637500994353232
6192x,-0.35951862182562655
6192y,-0.65035362445689704
6193x,-0.094090736216686455
6193y,-0.12637500994353232
6194x,-0.35951862182562655
6194y,-0.65035362445689704
6195x,-0.35951862182562655
6195y,-0.65035362445689704
6196x,-0.11051087434416898
6196y,-0.54439889615310388
6197x,-0.034425330454473102
6197y,-0.34236309626867178
6198x,-0.35951862182562655
6198y,-0.65035362445689704
6199x,-0.11051087434416898
6199y,-0.54439889615310388
6200x,-0.45913511251601713
6200y,0.11512765789781876
6201x,-0.35951862182562655
6201y,-0.65035362445689704
6202x,-0.11051087434416898
6202y,-0.54439889615310388
6203x,-0.35951862182562655
6203y,-0.65035362445689704
6204x,-0.35951862182562655
6204y,-0.65035362445689704
6205x,-0.11051087434416898
6205y,-0.54439889615310388
6206x,-0.35951862182562655
6206y,-0.65035362445689704
6207x,-0.094090736216686455
6207y,-0.12637500994353232
6208x,-0.45913511251601713
6208y,0.11512765789781876
6209x,-0.45913511251601713
6209y,0.11512765789781876
6210x,-0.034425330454473102
6210y,-0.34236309626867178
6211x,-0.11051087434416898
6211y,-0.54439889615310388
6212x,-0.11051087434416898
6212y,-0.54439889615310388
6213x,-0.45913511251601713
6213y,0.11512765789781876
6214x,-0.11051087434416898
6214y,-0.54439889615310388
6215x,-0.034425330454473102
6215y,-0.34236309626867178
6216x,-0.11051087434416898
6216y,-0.54439889615310388
6217x,-0.034425330454473102
6217y,-0.34236309626867178
6218x,-0.11051087434416898
6218y,-0.54439889615310388
6219x,-0.11051087434416898
6219y,-0.54439889615310388
6220x,-0.45913511251601713
6220y,0.11512765789781876
6221x,-0.2615012671849346
6221y,0.053007947663424038
6222x,-0.2615012671849346
6222y,0.053007947663424038
6223x,-0.2615012671849346
6223y,0.053007947663424038
6224x,-0.2615012671849346
6224y,0.053007947663424038
6225x,-0.034425330454473102
6225y,-0.34236309626867178
6226x,-0.2615012671849346
6226y,0.053007947663424038
6227x,-0.2615012671849346
6227y,0.053007947663424038
6228x,-0.35951862182562655
6228y,-0.65035362445689704
6229x,-0.2615012671849346
6229y,0.053007947663424038
6230x,-0.034425330454473102
6230y,-0.34236309626867178
6231x,-0.094090736216686455
6231y,-0.12637500994353232
6232x,-0.45913511251601713
6232y,0.11512765789781876
6233x,-0.35951862182562655
6233y,-0.65035362445689704
6234x,-0.034425330454473102
6234y,-0.34236309626867178
6235x,-0.35951862182562655
6235y,-0.65035362445689704
6236x,-0.35951862182562655
6236y,-0.65035362445689704
6237x,-0.35951862182562655
6237y,-0.65035362445689704
6238x,-0.45913511251601713
6238y,0.11512765789781876
6239x,-0.034425330454473102
6239y,-0.34236309626867178
6240x,-0.11051087434416898
6240y,-0.54439889615310388
6241x,-0.35951862182562655
6241y,-0.65035362445689704
6242x,-0.45913511251601713
6242y,0.11512765789781876
6243x,-0.11051087434416898
6243y,-0.54439889615310388
6244x,-0.094090736216686455
6244y,-0.12637500994353232
6245x,-0.11051087434416898
6245y,-0.54439889615310388
6246x,-0.35951862182562655
6246y,-0.65035362445689704
6247x,-0.2615012671849346
6247y,0.053007947663424038
6248x,-0.35951862182562655
6248y,-0.65035362445689704
6249x,-0.2615012671849346
6249y,0.053007947663424038
6250x,-0.45913511251601713
6250y,0.11512765789781876
6251x,-0.45913511251601713
6251y,0.11512765789781876
6252x,-0.45913511251601713
6252y,0.11512765789781876
6253x,-0.2615012671849346
6253y,0.053007947663424038
6254x,-0.35951862182562655
6254y,-0.65035362445689704
6255x,-0.094090736216686455
6255y,-0.12637500994353232
6256x,-0.35951862182562655
6256y,-0.65035362445689704
6257x,-0.034425330454473102
6257y,-0.34236309626867178
6258x,-0.2615012671849346
6258y,0.053007947663424038
6259x,-0.094090736216686455
6259y,-0.12637500994353232
6260x,-0.45913511251601713
6260y,0.11512765789781876
6261x,-0.35951862182562655
6261y,-0.65035362445689704
6262x,-0.094090736216686455
6262y,-0.12637500994353232
6263x,-0.034425330454473102
6263y,-0.34236309626867178
6264x,-0.2615012671849346
6264y,0.053007947663424038
6265x,-0.35951862182562655
6265y,-0.65035362445689704
6266x,-0.35951862182562655
6266y,-0.65035362445689704
6267x,-0.35951862182562655
6267y,-0.65035362445689704
6268x,-0.35951862182562655
6268y,-0.65035362445689704
6269x,-0.35951862182562655
6269y,-0.65035362445689704
6270x,-0.35951862182562655
6270y,-0.65035362445689704
6271x,-0.094090736216686455
6271y,-0.12637500994353232
6272x,-0.094090736216686455
6272y,-0.12637500994353232
6273x,-0.11051087434416898
6273y,-0.54439889615310388
6274x,-0.2615012671849346
6274y,0.053007947663424038
6275x,-0.2615012671849346
6275y,0.053007947663424038
6276x,-0.2615012671849346
6276y,0.053007947663424038
6277x,-0.034425330454473102
6277y,-0.34236309626867178
6278x,-0.35951862182562655
6278y,-0.65035362445689704
6279x,-0.35951862182562655
6279y,-0.65035362445689704
6280x,-0.094090736216686455
6280y,-0.12637500994353232
6281x,-0.35951862182562655
6281y,-0.65035362445689704
6282x,-0.35951862182562655
6282y,-0.65035362445689704
6283x,-0.11051087434416898
6283y,-0.54439889615310388
6284x,-0.11051087434416898
6284y,-0.54439889615310388
6285x,-0.2615012671849346
6285y,0.053007947663424038
6286x,-0.45913511251601713
6286y,0.11512765789781876
6287x,-0.35951862182562655
6287y,-0.65035362445689704
6288x,-0.35951862182562655
6288y,-0.65035362445689704
6289x,-0.35951862182562655
6289y,-0.65035362445689704
6290x,-0.45913511251601713
6290y,0.11512765789781876
6291x,-0.35951862182562655
6291y,-0.65035362445689704
6292x,-0.45913511251601713
6292y,0.11512765789781876
6293x,-0.094090736216686455
6293y,-0.12637500994353232
6294x,-0.45913511251601713
6294y,0.11512765789781876
6295x,-0.094090736216686455
6295y,-0.12637500994353232
6296x,-0.094090736216686455
6296y,-0.12637500994353232
6297x,-0.11051087434416898
6297y,-0.54439889615310388
6298x,-0.11051087434416898
6298y,-0.54439889615310388
6299x,-0.35951862182562655
6299y,-0.65035362445689704
6300x,-0.45913511251601713
6300y,0.11512765789781876
6301x,-0.11051087434416898
6301y,-0.54439889615310388
6302x,-0.034425330454473102
6302y,-0.34236309626867178
6303x,-0.034425330454473102
6303y,-0.34236309626867178
6304x,-0.2615012671849346
6304y,0.053007947663424038
6305x,-0.45913511251601713
6305y,0.11512765789781876
6306x,-0.11051087434416898
6306y,-0.54439889615310388
6307x,-0.35951862182562655
6307y,-0.65035362445689704
6308x,-0.45913511251601713
6308y,0.11512765789781876
6309x,-0.45913511251601713
6309y,0.11512765789781876
6310x,-0.034425330454473102
6310y,-0.34236309626867178
6311x,-0.35951862182562655
6311y,-0.65035362445689704
6312x,-0.45913511251601713
6312y,0.11512765789781876
6313x,-0.35951862182562655
6313y,-0.65035362445689704
6314x,-0.11051087434416898
6314y,-0.54439889615310388
6315x,-0.11051087434416898
6315y,-0.54439889615310388
6316x,-0.35951862182562655
6316y,-0.65035362445689704
6317x,-0.35951862182562655
6317y,-0.65035362445689704
6318x,-0.35951862182562655
6318y,-0.65035362445689704
6319x,-0.094090736216686455
6319y,-0.12637500994353232
6320x,-0.2615012671849346
6320y,0.053007947663424038
6321x,-0.35951862182562655
6321y,-0.65035362445689704
6322x,-0.45913511251601713
6322y,0.11512765789781876
6323x,-0.45913511251601713
6323y,0.11512765789781876
6324x,-0.35951862182562655
6324y,-0.65035362445689704
6325x,-0.35951862182562655
6325y,-0.65035362445689704
6326x,-0.094090736216686455
6326y,-0.12637500994353232
6327x,-0.35951862182562655
6327y,-0.65035362445689704
6328x,-0.35951862182562655
6328y,-0.65035362445689704
6329x,-0.35951862182562655
6329y,-0.65035362445689704
6330x,-0.034425330454473102
6330y,-0.34236309626867178
6331x,-0.11051087434416898
6331y,-0.54439889615310388
6332x,-0.11051087434416898
6332y,-0.54439889615310388
6333x,-0.2615012671849346
6333y,0.053007947663424038
6334x,-0.35951862182562655
6334y,-0.65035362445689704
6335x,-0.35951862182562655
6335y,-0.65035362445689704
6336x,-0.034425330454473102
6336y,-0.34236309626867178
6337x,-0.35951862182562655
6337y,-0.65035362445689704
6338x,-0.2615012671849346
6338y,0.053007947663424038
6339x,-0.2615012671849346
6339y,0.053007947663424038
6340x,-0.35951862182562655
6340y,-0.65035362445689704
6341x,-0.35951862182562655
6341y,-0.65035362445689704
6342x,-0.094090736216686455
6342y,-0.12637500994353232
6343x,-0.2615012671849346
6343y,0.053007947663424038
6344x,-0.2615012671849346
6344y,0.053007947663424038
6345x,-0.35951862182562655
6345y,-0.65035362445689704
6346x,-0.35951862182562655
6346y,-0.65035362445689704
6347x,-0.35951862182562655
6347y,-0.65035362445689704
6348x,-0.11051087434416898
6348y,-0.54439889615310388
6349x,-0.11051087434416898
6349y,-0.54439889615310388
6350x,-0.11051087434416898
6350y,-0.54439889615310388
6351x,-0.2615012671849346
6351y,0.053007947663424038
6352x,-0.45913511251601713
6352y,0.11512765789781876
6353x,-0.35951862182562655
6353y,-0.65035362445689704
6354x,-0.034425330454473102
6354y,-0.34236309626867178
6355x,-0.45913511251601713
6355y,0.11512765789781876
6356x,-0.2615012671849346
6356y,0.053007947663424038
6357x,-0.35951862182562655
6357y,-0.65035362445689704
6358x,-0.35951862182562655
6358y,-0.65035362445689704
6359x,-0.2615012671849346
6359y,0.053007947663424038
6360x,-0.35951862182562655
6360y,-0.65035362445689704
6361x,-0.2615012671849346
6361y,0.053007947663424038
6362x,-0.45913511251601713
6362y,0.11512765789781876
6363x,-0.2615012671849346
6363y,0.053007947663424038
6364x,-0.2615012671849346
6364y,0.053007947663424038
6365x,-0.35951862182562655
6365y,-0.65035362445689704
6366x,-0.034425330454473102
6366y,-0.34236309626867178
6367x,-0.034425330454473102
6367y,-0.34236309626867178
6368x,-0.094090736216686455
6368y,-0.12637500994353232
6369x,-0.2615012671849346
6369y,0.053007947663424038
6370x,-0.45913511251601713
6370y,0.11512765789781876
6371x,-0.094090736216686455
6371y,-0.12637500994353232
6372x,-0.034425330454473102
6372y,-0.34236309626867178
6373x,-0.094090736216686455
6373y,-0.12637500994353232
6374x,-0.2615012671849346
6374y,0.053007947663424038
6375x,-0.2615012671849346
6375y,0.053007947663424038
6376x,-0.45913511251601713
6376y,0.11512765789781876
6377x,-0.35951862182562655
6377y,-0.65035362445689704
6378x,-0.35951862182562655
6378y,-0.65035362445689704
6379x,-0.45913511251601713
6379y,0.11512765789781876
6380x,-0.35951862182562655
6380y,-0.65035362445689704
6381x,-0.2615012671849346
6381y,0.053007947663424038
6382x,-0.094090736216686455
6382y,-0.12637500994353232
6383x,-0.2615012671849346
6383y,0.053007947663424038
6384x,-0.094090736216686455
6384y,-0.12637500994353232
6385x,-0.35951862182562655
6385y,-0.65035362445689704
6386x,-0.11051087434416898
6386y,-0.54439889615310388
6387x,-0.35951862182562655
6387y,-0.65035362445689704
6388x,-0.35951862182562655
6388y,-0.65035362445689704
6389x,-0.45913511251601713
6389y,0.11512765789781876
6390x,-0.034425330454473102
6390y,-0.34236309626867178
6391x,-0.11051087434416898
6391y,-0.54439889615310388
6392x,-0.35951862182562655
6392y,-0.65035362445689704
6393x,-0.35951862182562655
6393y,-0.65035362445689704
6394x,-0.094090736216686455
6394y,-0.12637500994353232
6395x,-0.45913511251601713
6395y,0.11512765789781876
6396x,-0.35951862182562655
6396y,-0.65035362445689704
6397x,-0.11051087434416898
6397y,-0.54439889615310388
6398x,-0.2615012671849346
6398y,0.053007947663424038
6399x,-0.11051087434416898
6399y,-0.54439889615310388
6400x,-0.45913511251601713
6400y,0.11512765789781876
6401x,-0.35951862182562655
6401y,-0.65035362445689704
6402x,-0.034425330454473102
6402y,-0.34236309626867178
6403x,-0.45913511251601713
6403y,0.11512765789781876
6404x,-0.45913511251601713
6404y,0.11512765789781876
6405x,-0.034425330454473102
6405y,-0.34236309626867178
6406x,-0.094090736216686455
6406y,-0.12637500994353232
6407x,-0.034425330454473102
6407y,-0.34236309626867178
6408x,-0.2615012671849346
6408y,0.053007947663424038
6409x,-0.35951862182562655
6409y,-0.65035362445689704
6410x,-0.45913511251601713
6410y,0.11512765789781876
6411x,-0.2615012671849346
6411y,0.053007947663424038
6412x,-0.35951862182562655
6412y,-0.65035362445689704
6413x,-0.11051087434416898
6413y,-0.54439889615310388
6414x,-0.35951862182562655
6414y,-0.65035362445689704
6415x,-0.45913511251601713
6415y,0.11512765789781876
6416x,-0.11051087434416898
6416y,-0.54439889615310388
6417x,-0.094090736216686455
6417y,-0.12637500994353232
6418x,-0.2615012671849346
6418y,0.053007947663424038
6419x,-0.11051087434416898
6419y,-0.54439889615310388
6420x,-0.35951862182562655
6420y,-0.65035362445689704
6421x,-0.35951862182562655
6421y,-0.65035362445689704
6422x,-0.35951862182562655
6422y,-0.65035362445689704
6423x,-0.45913511251601713
6423y,0.11512765789781876
6424x,-0.45913511251601713
6424y,0.11512765789781876
6425x,-0.35951862182562655
6425y,-0.65035362445689704
6426x,-0.35951862182562655
6426y,-0.65035362445689704
6427x,-0.45913511251601713
6427y,0.11512765789781876
6428x,-0.034425330454473102
6428y,-0.34236309626867178
6429x,-0.35951862182562655
6429y,-0.65035362445689704
6430x,-0.2615012671849346
6430y,0.053007947663424038
6431x,-0.094090736216686455
6431y,-0.12637500994353232
6432x,-0.45913511251601713
6432y,0.11512765789781876
6433x,-0.35951862182562655
6433y,-0.65035362445689704
6434x,-0.35951862182562655
6434y,-0.65035362445689704
6435x,-0.2615012671849346
6435y,0.053007947663424038
6436x,-0.45913511251601713
6436y,0.11512765789781876
6437x,-0.45913511251601713
6437y,0.11512765789781876
6438x,-0.35951862182562655
6438y,-0.65035362445689704
6439x,-0.11051087434416898
6439y,-0.54439889615310388
6440x,-0.45913511251601713
6440y,0.11512765789781876
6441x,-0.45913511251601713
6441y,0.11512765789781876
6442x,-0.2615012671849346
6442y,0.053007947663424038
6443x,-0.11051087434416898
6443y,-0.54439889615310388
6444x,-0.2615012671849346
6444y,0.053007947663424038
6445x,-0.034425330454473102
6445y,-0.34236309626867178
6446x,-0.034425330454473102
6446y,-0.34236309626867178
6447x,-0.35951862182562655
6447y,-0.65035362445689704
6448x,-0.11051087434416898
6448y,-0.54439889615310388
6449x,-0.034425330454473102
6449y,-0.34236309626867178
6450x,-0.094090736216686455
6450y,-0.12637500994353232
6451x,-0.034425330454473102
6451y,-0.34236309626867178
6452x,-0.35951862182562655
6452y,-0.65035362445689704
6453x,-0.11051087434416898
6453y,-0.54439889615310388
6454x,-0.45913511251601713
6454y,0.11512765789781876
6455x,-0.2615012671849346
6455y,0.053007947663424038
6456x,-0.11051087434416898
6456y,-0.54439889615310388
6457x,-0.35951862182562655
6457y,-0.65035362445689704
6458x,-0.034425330454473102
6458y,-0.34236309626867178
6459x,-0.35951862182562655
6459y,-0.65035362445689704
6460x,-0.45913511251601713
6460y,0.11512765789781876
6461x,-0.35951862182562655
6461y,-0.65035362445689704
6462x,-0.034425330454473102
6462y,-0.34236309626867178
6463x,-0.11051087434416898
6463y,-0.54439889615310388
6464x,-0.45913511251601713
6464y,0.11512765789781876
6465x,-0.11051087434416898
6465y,-0.54439889615310388
6466x,-0.094090736216686455
6466y,-0.12637500994353232
6467x,-0.35951862182562655
6467y,-0.65035362445689704
6468x,-0.35951862182562655
6468y,-0.65035362445689704
6469x,-0.35951862182562655
6469y,-0.65035362445689704
6470x,-0.094090736216686455
6470y,-0.12637500994353232
6471x,-0.35951862182562655
6471y,-0.65035362445689704
6472x,-0.2615012671849346
6472y,0.053007947663424038
6473x,-0.094090736216686455
6473y,-0.12637500994353232
6474x,-0.35951862182562655
6474y,-0.65035362445689704
6475x,-0.45913511251601713
6475y,0.11512765789781876
6476x,-0.35951862182562655
6476y,-0.65035362445689704
6477x,-0.2615012671849346
6477y,0.053007947663424038
6478x,-0.034425330454473102
6478y,-0.34236309626867178
6479x,-0.35951862182562655
6479y,-0.65035362445689704
6480x,-0.094090736216686455
6480y,-0.12637500994353232
6481x,-0.35951862182562655
6481y,-0.65035362445689704
6482x,-0.094090736216686455
6482y,-0.12637500994353232
6483x,-0.35951862182562655
6483y,-0.65035362445689704
6484x,-0.034425330454473102
6484y,-0.34236309626867178
6485x,-0.094090736216686455
6485y,-0.12637500994353232
6486x,-0.2615012671849346
6486y,0.053007947663424038
6487x,-0.35951862182562655
6487y,-0.65035362445689704
6488x,-0.11051087434416898
6488y,-0.54439889615310388
6489x,-0.094090736216686455
6489y,-0.12637500994353232
6490x,-0.11051087434416898
6490y,-0.54439889615310388
6491x,-0.094090736216686455
6491y,-0.12637500994353232
6492x,-0.094090736216686455
6492y,-0.12637500994353232
6493x,-0.094090736216686455
6493y,-0.12637500994353232
6494x,-0.35951862182562655
6494y,-0.65035362445689704
6495x,-0.11051087434416898
6495y,-0.54439889615310388
6496x,-0.35951862182562655
6496y,-0.65035362445689704
6497x,-0.45913511251601713
6497y,0.11512765789781876
6498x,-0.35951862182562655
6498y,-0.65035362445689704
6499x,-0.094090736216686455
6499y,-0.12637500994353232
6500x,-0.35951862182562655
6500y,-0.65035362445689704
6501x,-0.45913511251601713
6501y,0.11512765789781876
6502x,-0.35951862182562655
6502y,-0.65035362445689704
6503x,-0.35951862182562655
6503y,-0.65035362445689704
6504x,-0.35951862182562655
6504y,-0.65035362445689704
6505x,-0.2615012671849346
6505y,0.053007947663424038
